01/24/2022 07:52:42,Chamber 6,28-0316623b5aff,23.0,T234,35C,off
01/24/2022 07:53:02,Chamber 6,28-0316623b5aff,23.0,T234,35C,off
01/24/2022 07:53:22,Chamber 6,28-0316623b5aff,22.937,T234,35C,off
01/24/2022 07:53:42,Chamber 6,28-0316623b5aff,22.937,T234,35C,off
01/24/2022 07:54:02,Chamber 6,28-0316623b5aff,22.937,T234,35C,off
01/24/2022 07:54:22,Chamber 6,28-0316623b5aff,23.0,T234,35C,off
01/24/2022 07:54:42,Chamber 6,28-0316623b5aff,23.062,T234,35C,off
01/24/2022 07:55:02,Chamber 6,28-0316623b5aff,23.187,T234,35C,off
01/24/2022 07:55:22,Chamber 6,28-0316623b5aff,23.312,T234,35C,off
01/24/2022 07:55:42,Chamber 6,28-0316623b5aff,23.5,T234,35C,off
01/24/2022 07:56:02,Chamber 6,28-0316623b5aff,23.687,T234,35C,off
01/24/2022 07:56:22,Chamber 6,28-0316623b5aff,24.0,T234,35C,off
01/24/2022 07:56:42,Chamber 6,28-0316623b5aff,24.25,T234,35C,off
01/24/2022 07:57:02,Chamber 6,28-0316623b5aff,24.562,T234,35C,off
01/24/2022 07:57:22,Chamber 6,28-0316623b5aff,24.937,T234,35C,off
01/24/2022 07:57:42,Chamber 6,28-0316623b5aff,25.312,T234,35C,off
01/24/2022 07:58:02,Chamber 6,28-0316623b5aff,25.687,T234,35C,off
01/24/2022 07:58:22,Chamber 6,28-0316623b5aff,26.125,T234,35C,off
01/24/2022 07:58:42,Chamber 6,28-0316623b5aff,26.562,T234,35C,off
01/24/2022 07:59:02,Chamber 6,28-0316623b5aff,26.937,T234,35C,off
01/24/2022 07:59:22,Chamber 6,28-0316623b5aff,27.375,T234,35C,off
01/24/2022 07:59:42,Chamber 6,28-0316623b5aff,27.812,T234,35C,off
01/24/2022 08:00:03,Chamber 6,28-0316623b5aff,28.25,T234,35C,off
01/24/2022 08:00:23,Chamber 6,28-0316623b5aff,28.625,T234,35C,off
01/24/2022 08:00:43,Chamber 6,28-0316623b5aff,29.062,T234,35C,off
01/24/2022 08:01:03,Chamber 6,28-0316623b5aff,29.5,T234,35C,off
01/24/2022 08:01:23,Chamber 6,28-0316623b5aff,29.937,T234,35C,off
01/24/2022 08:01:43,Chamber 6,28-0316623b5aff,30.312,T234,35C,off
01/24/2022 08:02:03,Chamber 6,28-0316623b5aff,30.75,T234,35C,off
01/24/2022 08:02:23,Chamber 6,28-0316623b5aff,31.125,T234,35C,on
01/24/2022 08:02:43,Chamber 6,28-0316623b5aff,31.5,T234,35C,on
01/24/2022 08:03:03,Chamber 6,28-0316623b5aff,31.875,T234,35C,on
01/24/2022 08:03:23,Chamber 6,28-0316623b5aff,32.25,T234,35C,on
01/24/2022 08:03:43,Chamber 6,28-0316623b5aff,32.562,T234,35C,on
01/24/2022 08:04:03,Chamber 6,28-0316623b5aff,32.937,T234,35C,on
01/24/2022 08:04:23,Chamber 6,28-0316623b5aff,33.25,T234,35C,on
01/24/2022 08:04:43,Chamber 6,28-0316623b5aff,33.437,T234,35C,on
01/24/2022 08:05:03,Chamber 6,28-0316623b5aff,33.75,T234,35C,on
01/24/2022 08:05:23,Chamber 6,28-0316623b5aff,34.062,T234,35C,on
01/24/2022 08:05:43,Chamber 6,28-0316623b5aff,34.312,T234,35C,on
01/24/2022 08:06:03,Chamber 6,28-0316623b5aff,34.562,T234,35C,on
01/24/2022 08:06:23,Chamber 6,28-0316623b5aff,34.875,T234,35C,on
01/24/2022 08:06:43,Chamber 6,28-0316623b5aff,35.125,T234,35C,on
01/24/2022 08:07:03,Chamber 6,28-0316623b5aff,35.375,T234,35C,on
01/24/2022 08:07:23,Chamber 6,28-0316623b5aff,35.562,T234,35C,on
01/24/2022 08:07:43,Chamber 6,28-0316623b5aff,35.812,T234,35C,on
01/24/2022 08:08:03,Chamber 6,28-0316623b5aff,36.062,T234,35C,on
01/24/2022 08:08:23,Chamber 6,28-0316623b5aff,36.25,T234,35C,on
01/24/2022 08:08:43,Chamber 6,28-0316623b5aff,36.437,T234,35C,on
01/24/2022 08:09:03,Chamber 6,28-0316623b5aff,36.625,T234,35C,on
01/24/2022 08:09:23,Chamber 6,28-0316623b5aff,36.875,T234,35C,on
01/24/2022 08:09:43,Chamber 6,28-0316623b5aff,37.0,T234,35C,on
01/24/2022 08:10:03,Chamber 6,28-0316623b5aff,37.125,T234,35C,on
01/24/2022 08:10:23,Chamber 6,28-0316623b5aff,37.25,T234,35C,on
01/24/2022 08:10:43,Chamber 6,28-0316623b5aff,37.375,T234,35C,on
01/24/2022 08:11:03,Chamber 6,28-0316623b5aff,37.5,T234,35C,on
01/24/2022 08:11:23,Chamber 6,28-0316623b5aff,37.625,T234,35C,on
01/24/2022 08:11:43,Chamber 6,28-0316623b5aff,37.687,T234,35C,on
01/24/2022 08:12:03,Chamber 6,28-0316623b5aff,37.812,T234,35C,on
01/24/2022 08:12:23,Chamber 6,28-0316623b5aff,37.875,T234,35C,on
