12/14/2022 15:17:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:17:26,Chamber 3,28-041661c2faff,22.5,T260,44C,off
12/14/2022 15:17:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:18:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:18:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:18:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:19:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:19:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:19:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:20:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:20:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:20:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:21:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:21:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:21:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:22:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:22:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:22:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:23:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:23:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:23:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:24:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:24:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:24:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:25:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:25:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:25:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:26:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:26:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:26:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:27:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:27:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:27:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:28:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:28:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:28:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:29:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:29:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:29:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:30:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:30:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:30:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:31:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:31:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:31:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:32:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:32:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:32:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:33:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:33:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:33:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:34:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:34:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:34:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:35:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:35:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:35:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:36:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:36:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:36:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:37:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:37:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:37:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:38:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:38:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:38:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:39:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:39:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:39:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:40:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:40:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:40:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:41:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:41:26,Chamber 3,28-041661c2faff,22.625,T260,44C,off
12/14/2022 15:41:46,Chamber 3,28-041661c2faff,22.625,T260,44C,off
12/14/2022 15:42:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:42:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:42:46,Chamber 3,28-041661c2faff,22.625,T260,44C,off
12/14/2022 15:43:06,Chamber 3,28-041661c2faff,22.625,T260,44C,off
12/14/2022 15:43:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:43:46,Chamber 3,28-041661c2faff,22.625,T260,44C,off
12/14/2022 15:44:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:44:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:44:46,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:45:06,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:45:26,Chamber 3,28-041661c2faff,22.562,T260,44C,off
12/14/2022 15:45:46,Chamber 3,28-041661c2faff,22.625,T260,44C,off
12/14/2022 16:41:16,Chamber 3,28-041661c2faff,22.625,T260,44C,off
12/14/2022 17:00:02,Chamber 3,28-041661c2faff,21.625,T260,44C,off
12/14/2022 17:00:22,Chamber 3,28-041661c2faff,21.625,T260,44C,off
12/14/2022 17:00:42,Chamber 3,28-041661c2faff,21.625,T260,44C,off
