"V1" "V2" "V3" "V4" "V5" "V6" "V7"
1 "2022-02-21 08:01:50" 23 45 23.5 1.1 10126307
2 "2022-02-21 08:02:00" 23 45 24 1.4 NA
3 "2022-02-21 08:02:10" 23 45 26 2.5 NA
4 "2022-02-21 08:02:20" 23.5 45 23.5 1.5 NA
5 "2022-02-21 08:02:30" 23.5 45 22.5 0.9 NA
6 "2022-02-21 08:02:40" 23.5 45 22 0.6 NA
7 "2022-02-21 08:02:50" 23.5 45 22 0.6 NA
8 "2022-02-21 08:03:00" 24 45 21.5 0.7 NA
9 "2022-02-21 08:03:10" 24 45 21.5 0.7 NA
10 "2022-02-21 08:03:20" 24 45 21.5 0.7 NA
11 "2022-02-21 08:03:30" 24.5 45 21 0.8 NA
12 "2022-02-21 08:03:40" 24.5 45 21 0.8 NA
13 "2022-02-21 08:03:50" 24.5 45 21 0.8 NA
14 "2022-02-21 08:04:00" 24.5 45 20.5 0.4 NA
15 "2022-02-21 08:04:10" 25 45 21 1.2 NA
16 "2022-02-21 08:04:20" 25 45 20.5 0.8 NA
17 "2022-02-21 08:04:30" 25 45 20.5 0.8 NA
18 "2022-02-21 08:04:40" 25 45 20.5 0.8 NA
19 "2022-02-21 08:04:50" 25.5 45 20 0.9 NA
20 "2022-02-21 08:05:00" 25.5 45 20 0.9 NA
21 "2022-02-21 08:05:10" 25.5 45 20 0.9 NA
22 "2022-02-21 08:05:20" 25.5 45 19.5 0.6 NA
23 "2022-02-21 08:05:30" 25.5 45 19.5 0.6 NA
24 "2022-02-21 08:05:40" 26 45 19.5 1 NA
25 "2022-02-21 08:05:50" 26 45 19.5 1 NA
26 "2022-02-21 08:06:00" 26 45 19.5 1 NA
27 "2022-02-21 08:06:10" 26 45 19.5 1 NA
28 "2022-02-21 08:06:20" 26 45 19.5 1 NA
29 "2022-02-21 08:06:30" 26 45 19 0.6 NA
30 "2022-02-21 08:06:40" 26 45 19 0.6 NA
31 "2022-02-21 08:06:50" 26 45 19 0.6 NA
32 "2022-02-21 08:07:00" 26.5 45 19 1 NA
33 "2022-02-21 08:07:10" 26.5 45 19.5 1.4 NA
34 "2022-02-21 08:07:20" 26.5 45 20 1.7 NA
35 "2022-02-21 08:07:30" 26.5 45 19.5 1.4 NA
36 "2022-02-21 08:07:40" 26.5 45 19.5 1.4 NA
37 "2022-02-21 08:07:50" 26.5 45 19.5 1.4 NA
38 "2022-02-21 08:08:00" 26.5 45 19 1 NA
39 "2022-02-21 08:08:10" 26.5 45 19 1 NA
40 "2022-02-21 08:08:20" 26.5 45 19 1 NA
41 "2022-02-21 08:08:30" 26.5 45 19 1 NA
42 "2022-02-21 08:08:40" 26.5 45 19 1 NA
43 "2022-02-21 08:08:50" 26.5 45 19 1 NA
44 "2022-02-21 08:09:00" 26.5 45 19 1 NA
45 "2022-02-21 08:09:10" 26.5 45 18.5 0.7 NA
46 "2022-02-21 08:09:20" 26.5 45 18.5 0.7 NA
47 "2022-02-21 08:09:30" 26.5 45 18.5 0.7 NA
48 "2022-02-21 08:09:40" 26.5 45 18.5 0.7 NA
49 "2022-02-21 08:09:50" 26.5 45 18.5 0.7 NA
50 "2022-02-21 08:10:00" 26.5 45 18.5 0.7 NA
51 "2022-02-21 08:10:10" 26.5 45 18.5 0.7 NA
52 "2022-02-21 08:10:20" 26.5 45 18.5 0.7 NA
53 "2022-02-21 08:10:30" 26.5 45 18.5 0.7 NA
