"V1" "V2" "V3" "V4" "V5" "V6" "V7"
81 "2022-01-24 08:20:38" 35 44.5 14.5 4 NA
82 "2022-01-24 08:20:48" 35 44.5 14.5 4 NA
83 "2022-01-24 08:20:58" 35 44.5 14.5 4 NA
84 "2022-01-24 08:21:08" 35 44.5 14.5 4 NA
85 "2022-01-24 08:21:18" 35 44.5 14.5 4 NA
86 "2022-01-24 08:21:28" 35.5 44.5 14.5 4.4 NA
87 "2022-01-24 08:21:38" 35.5 44.5 14.5 4.4 NA
88 "2022-01-24 08:21:48" 35.5 44.5 14.5 4.4 NA
89 "2022-01-24 08:21:58" 35.5 44.5 14.5 4.4 NA
90 "2022-01-24 08:22:08" 35.5 44.5 14.5 4.4 NA
91 "2022-01-24 08:22:18" 35.5 44.5 14.5 4.4 NA
92 "2022-01-24 08:22:28" 35.5 44.5 14.5 4.4 NA
93 "2022-01-24 08:22:38" 35.5 44.5 14.5 4.4 NA
94 "2022-01-24 08:22:48" 35.5 44.5 14.5 4.4 NA
95 "2022-01-24 08:22:58" 35.5 44.5 14.5 4.4 NA
96 "2022-01-24 08:23:08" 35.5 44.5 14.5 4.4 NA
97 "2022-01-24 08:23:18" 35.5 44.5 14.5 4.4 NA
98 "2022-01-24 08:23:28" 35.5 44.5 14.5 4.4 NA
99 "2022-01-24 08:23:38" 35.5 44.5 14.5 4.4 NA
100 "2022-01-24 08:23:48" 35.5 44.5 14.5 4.4 NA
101 "2022-01-24 08:23:58" 35.5 44.5 14.5 4.4 NA
102 "2022-01-24 08:24:08" 35.5 44.5 14.5 4.4 NA
103 "2022-01-24 08:24:18" 35.5 44.5 14.5 4.4 NA
104 "2022-01-24 08:24:28" 35.5 44.5 15 4.9 NA
105 "2022-01-24 08:24:38" 35.5 44.5 14.5 4.4 NA
106 "2022-01-24 08:24:48" 35.5 44.5 14.5 4.4 NA
107 "2022-01-24 08:24:58" 35.5 44.5 14.5 4.4 NA
108 "2022-01-24 08:25:08" 35.5 44.5 14.5 4.4 NA
109 "2022-01-24 08:25:18" 35.5 44.5 14.5 4.4 NA
110 "2022-01-24 08:25:28" 35.5 44.5 14.5 4.4 NA
111 "2022-01-24 08:25:38" 35.5 44.5 14.5 4.4 NA
112 "2022-01-24 08:25:48" 35.5 44.5 14.5 4.4 NA
113 "2022-01-24 08:25:58" 35.5 44.5 14.5 4.4 NA
114 "2022-01-24 08:26:08" 35.5 44.5 14.5 4.4 NA
115 "2022-01-24 08:26:18" 35.5 44.5 14.5 4.4 NA
116 "2022-01-24 08:26:28" 35.5 44.5 14.5 4.4 NA
117 "2022-01-24 08:26:38" 35.5 44.5 14.5 4.4 NA
118 "2022-01-24 08:26:48" 35 44.5 14.5 4 NA
119 "2022-01-24 08:26:58" 35 44.5 14.5 4 NA
120 "2022-01-24 08:27:08" 35 44.5 14.5 4 NA
121 "2022-01-24 08:27:18" 35 44.5 14.5 4 NA
122 "2022-01-24 08:27:28" 35 44.5 14.5 4 NA
123 "2022-01-24 08:27:38" 35 44.5 14.5 4 NA
124 "2022-01-24 08:27:48" 35 44.5 14.5 4 NA
125 "2022-01-24 08:27:58" 35 44.5 14.5 4 NA
126 "2022-01-24 08:28:08" 35 44.5 14.5 4 NA
127 "2022-01-24 08:28:18" 35 44.5 14.5 4 NA
128 "2022-01-24 08:28:28" 35 44.5 14.5 4 NA
129 "2022-01-24 08:28:38" 35 44.5 14.5 4 NA
130 "2022-01-24 08:28:48" 35 44.5 14.5 4 NA
131 "2022-01-24 08:28:58" 35 44.5 14.5 4 NA
132 "2022-01-24 08:29:08" 35 44.5 14.5 4 NA
133 "2022-01-24 08:29:18" 35 44.5 14.5 4 NA
134 "2022-01-24 08:29:28" 35 44.5 14.5 4 NA
135 "2022-01-24 08:29:38" 35 44.5 14.5 4 NA
136 "2022-01-24 08:29:48" 35 44.5 14.5 4 NA
137 "2022-01-24 08:29:58" 35 44.5 14.5 4 NA
138 "2022-01-24 08:30:08" 35 44.5 14.5 4 NA
139 "2022-01-24 08:30:18" 35 44.5 14.5 4 NA
140 "2022-01-24 08:30:28" 35 44.5 14.5 4 NA
141 "2022-01-24 08:30:38" 35 44.5 14.5 4 NA
142 "2022-01-24 08:30:48" 35 44.5 14.5 4 NA
143 "2022-01-24 08:30:58" 35 44.5 14.5 4 NA
144 "2022-01-24 08:31:08" 35 44.5 14.5 4 NA
145 "2022-01-24 08:31:18" 35 44.5 14.5 4 NA
146 "2022-01-24 08:31:28" 35 44.5 14.5 4 NA
147 "2022-01-24 08:31:38" 35 44.5 14.5 4 NA
148 "2022-01-24 08:31:48" 35 44.5 14.5 4 NA
149 "2022-01-24 08:31:58" 34.5 44.5 14.5 3.6 NA
150 "2022-01-24 08:32:08" 34.5 44.5 14.5 3.6 NA
151 "2022-01-24 08:32:18" 34.5 44.5 14.5 3.6 NA
152 "2022-01-24 08:32:28" 34.5 44.5 14.5 3.6 NA
153 "2022-01-24 08:32:38" 34.5 44.5 14.5 3.6 NA
154 "2022-01-24 08:32:48" 34.5 44.5 14.5 3.6 NA
155 "2022-01-24 08:32:58" 34.5 44.5 14.5 3.6 NA
156 "2022-01-24 08:33:08" 34.5 44.5 14.5 3.6 NA
157 "2022-01-24 08:33:18" 34.5 44.5 14.5 3.6 NA
158 "2022-01-24 08:33:28" 34.5 44.5 14.5 3.6 NA
159 "2022-01-24 08:33:38" 34.5 44.5 14.5 3.6 NA
160 "2022-01-24 08:33:48" 34.5 44.5 14.5 3.6 NA
161 "2022-01-24 08:33:58" 34.5 44.5 14.5 3.6 NA
162 "2022-01-24 08:34:08" 34.5 44.5 14.5 3.6 NA
163 "2022-01-24 08:34:18" 34.5 44.5 14.5 3.6 NA
164 "2022-01-24 08:34:28" 34.5 44.5 14.5 3.6 NA
165 "2022-01-24 08:34:38" 34.5 44.5 14.5 3.6 NA
166 "2022-01-24 08:34:48" 34.5 44.5 14.5 3.6 NA
167 "2022-01-24 08:34:58" 34.5 44.5 14.5 3.6 NA
168 "2022-01-24 08:35:08" 34.5 44.5 14.5 3.6 NA
169 "2022-01-24 08:35:18" 34.5 44.5 14.5 3.6 NA
170 "2022-01-24 08:35:28" 34.5 44.5 14.5 3.6 NA
171 "2022-01-24 08:35:38" 34.5 44.5 14.5 3.6 NA
172 "2022-01-24 08:35:48" 34.5 44.5 14.5 3.6 NA
173 "2022-01-24 08:35:58" 34.5 44.5 14.5 3.6 NA
174 "2022-01-24 08:36:08" 34.5 44.5 15.5 4.6 NA
175 "2022-01-24 08:36:18" 34.5 44.5 14.5 3.6 NA
176 "2022-01-24 08:36:28" 34.5 44.5 15 4.1 NA
177 "2022-01-24 08:36:38" 34.5 44.5 15 4.1 NA
178 "2022-01-24 08:36:48" 34.5 44.5 14.5 3.6 NA
179 "2022-01-24 08:36:58" 34.5 44.5 14.5 3.6 NA
180 "2022-01-24 08:37:08" 34.5 44.5 14.5 3.6 NA
181 "2022-01-24 08:37:18" 34.5 44.5 14.5 3.6 NA
182 "2022-01-24 08:37:28" 34.5 44.5 14.5 3.6 NA
183 "2022-01-24 08:37:38" 34.5 44.5 14.5 3.6 NA
184 "2022-01-24 08:37:48" 34.5 44.5 14.5 3.6 NA
185 "2022-01-24 08:37:58" 34.5 44.5 14.5 3.6 NA
186 "2022-01-24 08:38:08" 34.5 44.5 14.5 3.6 NA
187 "2022-01-24 08:38:18" 34.5 44.5 14.5 3.6 NA
188 "2022-01-24 08:38:28" 34.5 44.5 14.5 3.6 NA
189 "2022-01-24 08:38:38" 34.5 44.5 14.5 3.6 NA
190 "2022-01-24 08:38:48" 34.5 44.5 14.5 3.6 NA
191 "2022-01-24 08:38:58" 34.5 44.5 14.5 3.6 NA
192 "2022-01-24 08:39:08" 34.5 44.5 14.5 3.6 NA
193 "2022-01-24 08:39:18" 34.5 44.5 14.5 3.6 NA
194 "2022-01-24 08:39:28" 34.5 44.5 14.5 3.6 NA
195 "2022-01-24 08:39:38" 34.5 44.5 14.5 3.6 NA
196 "2022-01-24 08:39:48" 34.5 44.5 14.5 3.6 NA
197 "2022-01-24 08:39:58" 34.5 44.5 14.5 3.6 NA
198 "2022-01-24 08:40:08" 34.5 44.5 14.5 3.6 NA
199 "2022-01-24 08:40:18" 34.5 44.5 14.5 3.6 NA
200 "2022-01-24 08:40:28" 34.5 44.5 14.5 3.6 NA
201 "2022-01-24 08:40:38" 34.5 44.5 14.5 3.6 NA
202 "2022-01-24 08:40:48" 34.5 44.5 14.5 3.6 NA
203 "2022-01-24 08:40:58" 34.5 44.5 14.5 3.6 NA
204 "2022-01-24 08:41:08" 34.5 44.5 14.5 3.6 NA
205 "2022-01-24 08:41:18" 34.5 44.5 14.5 3.6 NA
206 "2022-01-24 08:41:28" 34.5 44.5 15 4.1 NA
207 "2022-01-24 08:41:38" 34.5 44.5 15 4.1 NA
208 "2022-01-24 08:41:48" 34.5 44.5 15 4.1 NA
209 "2022-01-24 08:41:58" 34.5 44.5 14.5 3.6 NA
210 "2022-01-24 08:42:08" 34.5 44.5 14.5 3.6 NA
211 "2022-01-24 08:42:18" 34.5 44.5 14.5 3.6 NA
212 "2022-01-24 08:42:28" 34.5 44.5 14.5 3.6 NA
213 "2022-01-24 08:42:38" 34.5 44.5 14.5 3.6 NA
214 "2022-01-24 08:42:48" 34.5 44.5 14.5 3.6 NA
215 "2022-01-24 08:42:58" 34.5 44.5 14.5 3.6 NA
216 "2022-01-24 08:43:08" 34.5 44.5 15 4.1 NA
217 "2022-01-24 08:43:18" 34.5 44.5 14.5 3.6 NA
218 "2022-01-24 08:43:28" 34.5 44.5 14.5 3.6 NA
219 "2022-01-24 08:43:38" 34.5 44.5 14.5 3.6 NA
220 "2022-01-24 08:43:48" 34.5 44.5 14.5 3.6 NA
221 "2022-01-24 08:43:58" 34.5 44.5 14.5 3.6 NA
222 "2022-01-24 08:44:08" 34.5 44.5 14.5 3.6 NA
223 "2022-01-24 08:44:18" 34.5 44.5 15 4.1 NA
224 "2022-01-24 08:44:28" 34.5 44.5 14.5 3.6 NA
225 "2022-01-24 08:44:38" 34.5 44.5 14.5 3.6 NA
226 "2022-01-24 08:44:48" 34.5 44.5 14.5 3.6 NA
227 "2022-01-24 08:44:58" 34.5 44.5 14.5 3.6 NA
228 "2022-01-24 08:45:08" 34.5 44.5 14.5 3.6 NA
229 "2022-01-24 08:45:18" 34.5 44.5 14.5 3.6 NA
230 "2022-01-24 08:45:28" 34.5 44.5 14.5 3.6 NA
231 "2022-01-24 08:45:38" 34.5 44.5 14.5 3.6 NA
232 "2022-01-24 08:45:48" 34.5 44.5 14.5 3.6 NA
233 "2022-01-24 08:45:58" 34.5 44.5 15 4.1 NA
234 "2022-01-24 08:46:08" 35 44.5 14.5 4 NA
235 "2022-01-24 08:46:18" 35 44.5 14.5 4 NA
236 "2022-01-24 08:46:28" 35 44.5 14.5 4 NA
237 "2022-01-24 08:46:38" 35 44.5 14.5 4 NA
238 "2022-01-24 08:46:48" 35 44.5 14.5 4 NA
239 "2022-01-24 08:46:58" 35 44.5 14.5 4 NA
240 "2022-01-24 08:47:08" 35 44.5 14.5 4 NA
241 "2022-01-24 08:47:18" 35 44.5 14.5 4 NA
242 "2022-01-24 08:47:28" 35 44.5 14.5 4 NA
243 "2022-01-24 08:47:38" 35 44.5 14.5 4 NA
244 "2022-01-24 08:47:48" 35 44.5 14.5 4 NA
245 "2022-01-24 08:47:58" 35 44.5 14.5 4 NA
246 "2022-01-24 08:48:08" 35 44.5 14.5 4 NA
247 "2022-01-24 08:48:18" 35 44.5 14.5 4 NA
248 "2022-01-24 08:48:28" 35 44.5 14.5 4 NA
249 "2022-01-24 08:48:38" 35 44.5 14.5 4 NA
250 "2022-01-24 08:48:48" 35 44.5 14.5 4 NA
251 "2022-01-24 08:48:58" 35 44.5 14.5 4 NA
252 "2022-01-24 08:49:08" 35 44.5 14 3.5 NA
253 "2022-01-24 08:49:18" 35 44.5 14.5 4 NA
254 "2022-01-24 08:49:28" 35 44.5 14 3.5 NA
255 "2022-01-24 08:49:38" 35 44.5 14 3.5 NA
256 "2022-01-24 08:49:48" 35 44.5 14 3.5 NA
257 "2022-01-24 08:49:58" 35 44.5 14 3.5 NA
258 "2022-01-24 08:50:08" 35 44.5 14 3.5 NA
259 "2022-01-24 08:50:18" 35 44.5 14 3.5 NA
260 "2022-01-24 08:50:28" 35 44.5 14 3.5 NA
261 "2022-01-24 08:50:38" 35 44.5 14 3.5 NA
262 "2022-01-24 08:50:48" 35 44.5 14 3.5 NA
263 "2022-01-24 08:50:58" 35 44.5 14 3.5 NA
264 "2022-01-24 08:51:08" 35 44.5 14 3.5 NA
265 "2022-01-24 08:51:18" 35 44.5 14 3.5 NA
266 "2022-01-24 08:51:28" 35 44.5 14 3.5 NA
267 "2022-01-24 08:51:38" 35 44.5 14 3.5 NA
268 "2022-01-24 08:51:48" 35 44.5 14 3.5 NA
269 "2022-01-24 08:51:58" 35 44.5 14 3.5 NA
270 "2022-01-24 08:52:08" 35 44.5 14 3.5 NA
271 "2022-01-24 08:52:18" 35 44.5 14 3.5 NA
272 "2022-01-24 08:52:28" 35 44.5 14 3.5 NA
273 "2022-01-24 08:52:38" 35 44.5 14 3.5 NA
274 "2022-01-24 08:52:48" 35 44.5 14 3.5 NA
275 "2022-01-24 08:52:58" 35 44.5 14 3.5 NA
276 "2022-01-24 08:53:08" 35 44.5 14 3.5 NA
277 "2022-01-24 08:53:18" 35 44.5 14 3.5 NA
278 "2022-01-24 08:53:28" 35 44.5 14 3.5 NA
279 "2022-01-24 08:53:38" 35 44.5 14 3.5 NA
280 "2022-01-24 08:53:48" 35 44.5 14 3.5 NA
281 "2022-01-24 08:53:58" 35 44.5 14 3.5 NA
282 "2022-01-24 08:54:08" 35 44.5 14 3.5 NA
283 "2022-01-24 08:54:18" 35 44.5 14 3.5 NA
284 "2022-01-24 08:54:28" 35 44.5 14 3.5 NA
285 "2022-01-24 08:54:38" 35 44.5 14 3.5 NA
286 "2022-01-24 08:54:48" 35 44.5 14 3.5 NA
287 "2022-01-24 08:54:58" 35 44.5 14 3.5 NA
288 "2022-01-24 08:55:08" 35 44.5 14 3.5 NA
289 "2022-01-24 08:55:18" 35 44.5 14 3.5 NA
290 "2022-01-24 08:55:28" 35 44.5 14 3.5 NA
291 "2022-01-24 08:55:38" 35 44.5 14 3.5 NA
292 "2022-01-24 08:55:48" 35 44.5 14 3.5 NA
293 "2022-01-24 08:55:58" 35 44.5 14 3.5 NA
294 "2022-01-24 08:56:08" 35 44.5 14 3.5 NA
295 "2022-01-24 08:56:18" 35 44.5 14 3.5 NA
296 "2022-01-24 08:56:28" 35 44.5 14 3.5 NA
297 "2022-01-24 08:56:38" 35 44.5 14 3.5 NA
298 "2022-01-24 08:56:48" 35 44.5 14 3.5 NA
299 "2022-01-24 08:56:58" 35 44.5 14 3.5 NA
300 "2022-01-24 08:57:08" 35 44.5 14 3.5 NA
301 "2022-01-24 08:57:18" 35 44.5 14 3.5 NA
302 "2022-01-24 08:57:28" 35 44.5 14 3.5 NA
303 "2022-01-24 08:57:38" 35 44.5 14 3.5 NA
304 "2022-01-24 08:57:48" 35 44.5 14 3.5 NA
305 "2022-01-24 08:57:58" 35 44.5 14 3.5 NA
306 "2022-01-24 08:58:08" 35 44.5 14 3.5 NA
307 "2022-01-24 08:58:18" 35 44.5 14 3.5 NA
308 "2022-01-24 08:58:28" 35 44.5 14 3.5 NA
309 "2022-01-24 08:58:38" 35 44.5 14 3.5 NA
310 "2022-01-24 08:58:48" 35 44.5 14 3.5 NA
311 "2022-01-24 08:58:58" 35 44.5 14 3.5 NA
312 "2022-01-24 08:59:08" 35 44.5 14 3.5 NA
313 "2022-01-24 08:59:18" 35 44.5 14 3.5 NA
314 "2022-01-24 08:59:28" 35 44.5 14 3.5 NA
315 "2022-01-24 08:59:38" 35 44.5 14 3.5 NA
316 "2022-01-24 08:59:48" 35 44.5 14 3.5 NA
317 "2022-01-24 08:59:58" 35 44.5 14 3.5 NA
318 "2022-01-24 09:00:08" 35 44.5 14 3.5 NA
319 "2022-01-24 09:00:18" 35 44.5 14 3.5 NA
320 "2022-01-24 09:00:28" 35 44.5 14 3.5 NA
321 "2022-01-24 09:00:38" 35 44.5 14 3.5 NA
322 "2022-01-24 09:00:48" 35 44.5 14 3.5 NA
323 "2022-01-24 09:00:58" 35 44.5 14 3.5 NA
324 "2022-01-24 09:01:08" 35 44.5 14 3.5 NA
325 "2022-01-24 09:01:18" 35 44.5 14 3.5 NA
326 "2022-01-24 09:01:28" 35 44.5 14 3.5 NA
327 "2022-01-24 09:01:38" 35 44.5 14 3.5 NA
328 "2022-01-24 09:01:48" 35 44.5 14 3.5 NA
329 "2022-01-24 09:01:58" 35 44.5 14 3.5 NA
330 "2022-01-24 09:02:08" 35 44.5 14 3.5 NA
331 "2022-01-24 09:02:18" 35 44.5 14 3.5 NA
332 "2022-01-24 09:02:28" 35 44.5 14 3.5 NA
333 "2022-01-24 09:02:38" 35 44.5 14 3.5 NA
334 "2022-01-24 09:02:48" 35 44.5 14 3.5 NA
335 "2022-01-24 09:02:58" 35 44.5 14 3.5 NA
336 "2022-01-24 09:03:08" 35 44.5 14 3.5 NA
337 "2022-01-24 09:03:18" 35 44.5 14 3.5 NA
338 "2022-01-24 09:03:28" 35 44.5 14 3.5 NA
339 "2022-01-24 09:03:38" 35 44.5 14 3.5 NA
340 "2022-01-24 09:03:48" 35 44.5 14 3.5 NA
341 "2022-01-24 09:03:58" 35 44.5 14 3.5 NA
342 "2022-01-24 09:04:08" 35 44.5 14 3.5 NA
343 "2022-01-24 09:04:18" 35 44.5 14 3.5 NA
344 "2022-01-24 09:04:28" 35 44.5 14 3.5 NA
345 "2022-01-24 09:04:38" 35 44.5 14 3.5 NA
346 "2022-01-24 09:04:48" 35 44.5 14 3.5 NA
347 "2022-01-24 09:04:58" 35 44.5 14 3.5 NA
348 "2022-01-24 09:05:08" 35 44.5 14 3.5 NA
349 "2022-01-24 09:05:18" 35 44.5 14 3.5 NA
350 "2022-01-24 09:05:28" 35 44.5 14 3.5 NA
351 "2022-01-24 09:05:38" 35 44.5 14 3.5 NA
352 "2022-01-24 09:05:48" 35 44.5 14 3.5 NA
353 "2022-01-24 09:05:58" 35 44.5 14 3.5 NA
354 "2022-01-24 09:06:08" 35 44.5 14 3.5 NA
355 "2022-01-24 09:06:18" 35 44.5 14 3.5 NA
356 "2022-01-24 09:06:28" 35 44.5 14 3.5 NA
357 "2022-01-24 09:06:38" 35 44.5 14 3.5 NA
358 "2022-01-24 09:06:48" 35 44.5 14 3.5 NA
359 "2022-01-24 09:06:58" 35 44.5 14 3.5 NA
360 "2022-01-24 09:07:08" 35 44.5 14 3.5 NA
361 "2022-01-24 09:07:18" 35 44.5 14 3.5 NA
362 "2022-01-24 09:07:28" 35 44.5 14 3.5 NA
363 "2022-01-24 09:07:38" 35 44.5 14 3.5 NA
364 "2022-01-24 09:07:48" 35 44.5 14 3.5 NA
365 "2022-01-24 09:07:58" 35 44.5 14 3.5 NA
366 "2022-01-24 09:08:08" 35 44.5 14 3.5 NA
367 "2022-01-24 09:08:18" 35 44.5 14 3.5 NA
368 "2022-01-24 09:08:28" 35 44.5 14 3.5 NA
369 "2022-01-24 09:08:38" 35 44.5 14 3.5 NA
370 "2022-01-24 09:08:48" 35 44.5 14 3.5 NA
371 "2022-01-24 09:08:58" 35 44.5 14 3.5 NA
372 "2022-01-24 09:09:08" 35 44.5 14 3.5 NA
373 "2022-01-24 09:09:18" 35 44.5 14 3.5 NA
374 "2022-01-24 09:09:28" 35 44.5 14 3.5 NA
375 "2022-01-24 09:09:38" 35 44.5 14 3.5 NA
376 "2022-01-24 09:09:48" 35 44.5 14 3.5 NA
377 "2022-01-24 09:09:58" 35 44.5 14 3.5 NA
378 "2022-01-24 09:10:08" 35 44.5 14 3.5 NA
379 "2022-01-24 09:10:18" 34.5 44.5 14 3.1 NA
380 "2022-01-24 09:10:28" 34.5 44.5 14 3.1 NA
381 "2022-01-24 09:10:38" 34.5 44.5 14 3.1 NA
382 "2022-01-24 09:10:48" 34.5 44.5 14 3.1 NA
383 "2022-01-24 09:10:58" 34.5 44.5 14 3.1 NA
384 "2022-01-24 09:11:08" 34.5 44.5 14 3.1 NA
385 "2022-01-24 09:11:18" 34.5 44.5 14 3.1 NA
386 "2022-01-24 09:11:28" 34.5 44.5 14 3.1 NA
387 "2022-01-24 09:11:38" 34.5 44.5 14 3.1 NA
388 "2022-01-24 09:11:48" 34.5 44.5 14 3.1 NA
389 "2022-01-24 09:11:58" 34.5 44.5 14 3.1 NA
390 "2022-01-24 09:12:08" 34.5 44.5 14 3.1 NA
391 "2022-01-24 09:12:18" 34.5 44.5 14 3.1 NA
392 "2022-01-24 09:12:28" 34 44.5 14 2.8 NA
393 "2022-01-24 09:12:38" 34 44.5 14 2.8 NA
394 "2022-01-24 09:12:48" 34 44.5 14 2.8 NA
395 "2022-01-24 09:12:58" 34 44.5 14 2.8 NA
396 "2022-01-24 09:13:08" 34 44.5 14 2.8 NA
397 "2022-01-24 09:13:18" 34 44.5 14 2.8 NA
398 "2022-01-24 09:13:28" 34 44.5 14 2.8 NA
399 "2022-01-24 09:13:38" 34 44.5 14.5 3.2 NA
400 "2022-01-24 09:13:48" 34 44.5 14.5 3.2 NA
401 "2022-01-24 09:13:58" 33.5 44.5 14.5 2.9 NA
402 "2022-01-24 09:14:08" 33.5 44.5 14.5 2.9 NA
403 "2022-01-24 09:14:18" 33.5 44.5 14.5 2.9 NA
404 "2022-01-24 09:14:28" 33.5 44.5 14.5 2.9 NA
405 "2022-01-24 09:14:38" 33.5 44.5 14.5 2.9 NA
406 "2022-01-24 09:14:48" 33.5 44.5 14.5 2.9 NA
407 "2022-01-24 09:14:58" 33.5 44.5 14.5 2.9 NA
408 "2022-01-24 09:15:08" 33.5 44.5 14.5 2.9 NA
409 "2022-01-24 09:15:18" 33 44.5 14.5 2.5 NA
410 "2022-01-24 09:15:28" 33 44.5 14.5 2.5 NA
411 "2022-01-24 09:15:38" 33 44.5 14.5 2.5 NA
412 "2022-01-24 09:15:48" 33 44.5 14.5 2.5 NA
413 "2022-01-24 09:15:58" 33 44.5 15 2.9 NA
414 "2022-01-24 09:16:08" 33 44.5 15 2.9 NA
415 "2022-01-24 09:16:18" 33 44.5 15 2.9 NA
